HS_CODE_6,한국품목명_2012,한국수출금액_2012,한국수출금액_2013,한국수출금액_2014,한국수출금액_2015,한국수출금액_2016,한국수출증감률_2012,한국수출증감률_2013,한국수출증감률_2014,한국수출증감률_2015,한국수출증감률_2016,한국수입금액_2012,한국수입금액_2013,한국수입금액_2014,한국수입금액_2015,한국수입금액_2016,한국수입증감률_2012,한국수입증감률_2013,한국수입증감률_2014,한국수입증감률_2015,한국수입증감률_2016,한국수지_2012,한국수지_2013,한국수지_2014,한국수지_2015,한국수지_2016,중국품목명_2012,중국수출금액_2012,중국수출금액_2013,중국수출금액_2014,중국수출금액_2015,중국수출금액_2016,중국수출증감률_2012,중국수출증감률_2013,중국수출증감률_2014,중국수출증감률_2015,중국수출증감률_2016,중국수입금액_2012,중국수입금액_2013,중국수입금액_2014,중국수입금액_2015,중국수입금액_2016,중국수입증감률_2012,중국수입증감률_2013,중국수입증감률_2014,중국수입증감률_2015,중국수입증감률_2016,중국수지_2012,중국수지_2013,중국수지_2014,중국수지_2015,중국수지_2016,일본품목명_2012,일본수출금액_2012,일본수출금액_2013,일본수출금액_2014,일본수출금액_2015,일본수출금액_2016,일본수출증감률_2012,일본수출증감률_2013,일본수출증감률_2014,일본수출증감률_2015,일본수출증감률_2016,일본수입금액_2012,일본수입금액_2013,일본수입금액_2014,일본수입금액_2015,일본수입금액_2016,일본수입증감률_2012,일본수입증감률_2013,일본수입증감률_2014,일본수입증감률_2015,일본수입증감률_2016,일본수지_2012,일본수지_2013,일본수지_2014,일본수지_2015,일본수지_2016
80262,껍데기를벗긴것,0,0,0,67,23,0,-100,0,0,-65.3,3028,2949,4390,9314,10525,0,-2.6,48.9,112.1,13,-3028,-2950,-4390,-9247,-10502,Shelled,6272,14332,17325,11931,11352,0,128.5,20.9,-31.1,-4.9,6619,11690,8755,8456,9228,0,76.6,-25.1,-3.4,9.1,-347,2642,8570,3475,2124,Shelled,0,3392,17325,11931,,0,0,20.9,-31.1,,3298597,3805005,8755,8456,,0,15.4,-25.1,-3.4,,-3298597,-3801613,8570,3475,
100410,종자,0,0,0,1,2,0,0,0,0,69.6,728,589,578,738,1148,0,-19,-1.9,27.7,55.5,-728,-590,-578,-738,-1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,,,,,-19.4,,,,,592498,,,,,-20.7,,,,,-591233
30613,새우와 보리새우,0,0,0,,,-100,0,0,,,2701,0,0,,,-99.1,-100,0,,,-2701,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440792,너도밤나무류의  제재목 (길이의  방향으로  쪼갠것 .슬라이한것 .껍질벗김 ),0,0,4,0,0,-100,0,0,-100,0,1395,1013,1425,1608,1519,-6.7,-27.4,40.6,12.8,-5.5,-1395,-1014,-1421,-1608,-1519,"Beech wood sawn or chipped lengthwise, sliced or peeled",1035,1024,585,155,1,-26.7,-1,-42.9,-73.4,-99.6,115993,165362,201136,192597,191315,8.7,42.6,21.6,-4.2,-0.7,-114958,-164338,-200551,-192442,-191314,"Beech wood sawn or chipped lengthwise, sliced or peeled, whether or not planed etc., over 6 mm (.236 in.) thick",470,1210,585,155,2036,-84.8,157.4,-42.9,-73.4,36.6,1022259,1308850,201136,192597,1163958,-22.9,28,21.6,-4.2,8.9,-1021789,-1307640,-200551,-192442,-1161922
20754,기타(신선한것이나냉장한것으로한정한다),0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,28.4,-100,0,0,-1,0,0,0,"Other, fresh or chilled",0,1,6,14,5,0,0,363.4,150.6,-63.1,0,0,0,0,0,0,0,0,0,0,0,1,6,14,5,,,,6,14,,,,363.4,150.6,,,,0,0,,,,0,0,,,,6,14,
30194,대서양참다랑어와태평양참다랑어[터너스티너스(Thunnusthynnus)ㆍ터너스오리엔탈리스(Thunnusorientalis)],0,0,0,0,0,0,0,0,0,0,8,0,0,0,474,0,-100,0,0,0,-8,0,0,0,-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53440,,,,,0,,,,,0,,,,,0,,,,,53440
294120,"스트렙토마이신과이들의유도체,이들의염",0,0,0,0,0,0,0,0,0,-100,3501,2452,2402,2543,1612,90.7,-30,-2,5.9,-36.6,-3501,-2452,-2402,-2544,-1612,"Streptomycins & their derivatives, salts thereof",47594,41418,40078,47385,43816,-9.5,-13,-3.2,18.2,-7.5,21,5,21,18,9,367.4,-78,357.4,-13.9,-48.1,47573,41413,40057,47367,43807,Streptomycins and their derivatives  salts thereof,31726,37634,40078,47385,249,-44.9,18.6,-3.2,18.2,-92,160721,257300,21,18,316086,11.4,60.1,357.4,-13.9,6.9,-128995,-219666,40057,47367,-315837
620722,인조섬유로만든것,39,72,52,79,45,211.8,85.3,-28,52.8,-42.9,646,1681,3903,3687,2995,5.6,160.3,132.2,-5.5,-18.8,-607,-1610,-3851,-3609,-2950,"Mens or boys nightshirts, pyjamas, of man-made fibres",19970,23977,26287,24811,27273,1.7,20.1,9.6,-5.6,9.9,855,68,210,34,85,508.4,-92,207.5,-83.9,151.2,19115,23909,26077,24777,27188,"Mens or boys nightshirts and pajamas of manmade fibers, not knitted or crocheted",1019,1887,26287,24811,12912,149.1,85.2,9.6,-5.6,-24.3,459553,441569,210,34,1291371,13.7,-3.9,207.5,-83.9,54.2,-458534,-439682,26077,24777,-1278459
80550,"레몬[시트러스리몬(Citruslimon)ㆍ시트러스리머늄(Citruslimonum)],라임(lime)[시트러스오란티폴리아(Citrusaurantifolia)ㆍ시트러스라티폴리아(Citruslatifolia)]",37,0,14,0,10,3724.9,-100,0,-98.4,4686,17168,25975,32300,45541,37321,65.5,51.3,24.3,41,-18.1,-17131,-25976,-32286,-45542,-37311,"Lemons  citrus limon, citrus limonum  & limes  citrus aurantifolia, citrus latifolia .",23069,25938,9803,35377,103300,136,12.4,-62.2,260.9,192,12691,14599,61190,33995,28198,24.1,15,319.1,-44.4,-17.1,10378,11339,-51387,1382,75102,"Lemons (citrus limon, citrus limonum) and limes (citrus aurantifolia, citrus latifolia), fresh or dried",0,2089,9803,35377,0,-100,0,-62.2,260.9,-100,6811283,9312950,61190,33995,11815021,6.8,36.7,319.1,-44.4,-5,-6811283,-9310861,-51387,1382,-11815021
440810,침엽수류,29,50,188,804,778,-39.3,74.2,277.5,326.7,-3.2,16828,19927,21534,20954,21451,-24.5,18.4,8.1,-2.7,2.4,-16799,-19878,-21346,-20150,-20673,Coniferous,22146,23603,23049,27031,27599,-18.7,6.6,-2.3,17.3,2.1,13801,16121,13047,12906,12312,119.4,16.8,-19.1,-1.1,-4.6,8345,7482,10002,14125,15287,"Veneer sheets and sheets for plywood, etc. whether or not planed, etc., not over 6 mm (.236 in.) thick, of coniferous wood",50542,43319,23049,27031,26978,42.3,-14.3,-2.3,17.3,65.1,6288581,8147359,13047,12906,8982266,-11.3,29.6,-19.1,-1.1,27.2,-6238039,-8104040,10002,14125,-8955288
251690,그밖의석비(石碑)용ㆍ건축용암석,27,52,48,8,7,1241.2,92.8,-6.6,-83.7,-9.9,1705,2338,1153,1354,2021,-37.2,37.1,-50.7,17.4,49.2,-1678,-2287,-1105,-1347,-2014,Other monumental or building stone,5551,6850,26903,31681,22691,18,23.4,292.7,17.8,-28.4,18345,15035,10118,12749,9730,464.9,-18,-32.7,26,-23.7,-12794,-8185,16785,18932,12961,"Basalt, porphyry and other monumental or building stone, nesoi, whether or not trimmed or merely cut into blocks etc. of rectangular or square shape",28386,1529,26903,31681,18994,35.7,-94.6,292.7,17.8,90,41117,64896,10118,12749,42161,6.9,57.8,-32.7,26,-19.2,-12731,-63367,16785,18932,-23167
880100,기구ㆍ비행선ㆍ글라이더ㆍ행글라이더와그밖의무동력항공기,26,26,52,34,1,195.7,1.6,97.9,-35.5,-97.6,665,1454,735,1360,1801,184.4,118.6,-49.5,85.1,32.4,-639,-1429,-683,-1327,-1800,"Balloons & dirigibles; gliders, hang gliders & other non-powered aircraft.",2080,1789,1719,1738,8964,10.5,-14,-3.9,1.1,415.9,1543,94,35,390,269,271.1,-93.9,-62.9,1012.6,-30.9,537,1695,1684,1348,8695,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft",435451,1200037,1719,1738,556369,-15.8,175.6,-3.9,1.1,13.2,68012,73982,35,390,67602,-13.1,8.8,-62.9,1012.6,40,367439,1126055,1684,1348,488767
530130,아마의토우(tow)와웨이스트(waste),25,22,25,0,0,-6.4,-12.1,14.3,-100,0,47,0,0,0,98,0,-100,0,0,0,-22,21,25,0,-98,Flax tow & waste,5088,5282,4384,4281,3403,16.7,3.8,-17,-2.3,-20.5,31940,32022,42416,78043,46559,-23.2,0.3,32.5,84,-40.3,-26852,-26740,-38032,-73762,-43156,Flax tow and waste (including yarn waste and garnetted stock),1800,5030,4384,4281,4358,-27.4,179.4,-17,-2.3,35.6,321080,466927,42416,78043,203809,16.4,45.4,32.5,84,-34.7,-319280,-461897,-38032,-73762,-199451
520710,면의함유량이전중량의100분의85이상인것,23,92,244,192,45,-74.9,307.7,164.2,-21.2,-76.6,2006,2262,2073,2537,2426,-27.5,12.8,-8.4,22.4,-4.4,-1983,-2171,-1829,-2345,-2381,Woven favrics obtained fromhigh temacity yarns of nylonor other polyamides or of polyesters,10328,9923,15033,13511,14212,5.7,-3.9,51.5,-10.1,5.2,404,779,737,1358,1130,-84.8,92.7,-5.4,84.3,-16.8,9924,9144,14296,12153,13082,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, put up for retail sale",67391,58597,15033,13511,107707,33.5,-13,51.5,-10.1,40.4,279364,390834,737,1358,344642,5.5,39.9,-5.4,84.3,-14,-211973,-332237,14296,12153,-236935
291540,"모노클로로아세트산ㆍ디클로로아세트산ㆍ트리클로로아세트산,이들의염과에스테르",22,15,2,1,18,-74.9,-32.3,-87.6,-20.2,1125.3,2132,2075,2644,2383,2533,12.8,-2.7,27.4,-9.9,6.3,-2110,-2060,-2642,-2382,-2515,"Chloroacetic,mono-,di,or trichloracetic acids, their salts & esters",23874,27376,35767,21783,17739,-5.9,14.7,30.7,-39.1,-18.6,1562,1797,2501,2678,2301,-39.5,15,39.2,7.1,-14.1,22312,25579,33266,19105,15438,"Mono-, di- or trichloroacetic acids, their salts and esters",1178187,1195856,35767,21783,1307042,-19.9,1.5,30.7,-39.1,2.8,78008,42402,2501,2678,34847,-45.2,-45.6,39.2,7.1,-28.6,1100179,1153454,33266,19105,1272195
30443,넙치류[플루로넥티대(Pleuronectidae)과ㆍ바디대(Bothidae)과ㆍ사이노글로시대(Cynoglossidae)과ㆍ솔레이대(Soleidae)과ㆍ스코프탈미대(Scophthalmidae)과ㆍ시타리대(Citharidae)과],21,5,8,13,17,0,-77.2,60,61,30.8,21,1,3,0,1,0,-96.7,313.8,-98.2,2670.6,0,4,5,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flat fish(Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",5685,6954,,,1292,0,22.3,,,-73.5,17617,0,,,8644,0,-100,,,0,-11932,6954,,,-7352
230330,양조하거나증류할때생기는박과웨이스트(waste),21,596,8,600,0,-20.3,2778.3,-98.7,7483.4,-100,159209,158295,209968,166910,191802,10.3,-0.6,32.6,-20.5,14.9,-159188,-157700,-209960,-166311,-191802,Brewing or distilling dregs & waste,12969,11230,6732,4124,2607,-6.3,-13.4,-40,-38.7,-36.8,774240,1405600,1763367,1999448,684056,59.7,81.5,25.5,13.4,-65.8,-761271,-1394370,-1756635,-1995324,-681449,"Brewing or distilling dregs and waste, whether or not in the form of pellets",9779,7674,6732,4124,15647,4.5,-21.5,-40,-38.7,-6.1,13255812,18034470,1763367,1999448,11090419,44.3,36,25.5,13.4,-19.2,-13246033,-18026796,-1756635,-1995324,-11074772
71332,팥[아주기(Adzuki)][파세러스(Phaseolus)ㆍ비그나앵구라리스(Vignaangularis)],20,13,29,30,54,83.2,-34.5,117.5,3,81.5,24918,21740,40018,27969,30259,-6.7,-12.8,84.1,-30.1,8.2,-24898,-21728,-39989,-27940,-30205,Small red beans dried,58474,68071,80935,67025,69137,-9.6,16.4,18.9,-17.2,3.2,433,1242,4283,5793,2448,-51.5,186.6,244.9,35.3,-57.7,58041,66829,76652,61232,66689,"Small red (adzuki) beans (phaseolus or vigna angularis), dried shelled, including seed",2378,4786,80935,67025,18870,-51.2,101.3,18.9,-17.2,45.1,2756744,3158182,4283,5793,3197845,1.7,14.6,244.9,35.3,-11.5,-2754366,-3153396,76652,61232,-3178975
580430,수제의  레이스,20,19,0,0,9,603.5,-3.6,-97.7,-21.7,2451.2,5,8,32,30,786,-29.5,69.5,284.1,-7.1,2511,15,10,-32,-30,-777,H&-made lace,5959,9075,12580,21012,13386,-18.8,52.3,38.6,67,-36.3,248,234,356,192,239,-50.7,-5.7,52.4,-46,24.1,5711,8841,12224,20820,13147,"Lace in the piece, in strips or in motifs, handmade",1679,4055,12580,21012,215,94.1,141.5,38.6,67,-84.1,18807,4253,356,192,2320,-11.1,-77.4,52.4,-46,440.8,-17128,-198,12224,20820,-2105
200310,아가리쿠스(Agaricus)속의버섯,20,121,209,89,150,-41.2,510.8,72.4,-57.3,68.7,10672,8196,8390,8313,7497,-18.8,-23.2,2.4,-0.9,-9.8,-10652,-8075,-8181,-8224,-7347,Mushrooms of the genus agaricus,476252,416148,396297,343677,316027,-8.4,-12.6,-4.8,-13.3,-8,79,1239,1321,482,204,-61.9,1473.8,6.7,-63.5,-57.7,476173,414909,394976,343195,315823,"Mushrooms, prepared or preserved otherwise than by vinegar or acetic acid",21557,24199,396297,343677,10586,-34.5,12.3,-4.8,-13.3,82.4,2086217,2417308,1321,482,1925330,-0.6,15.9,6.7,-63.5,-19.8,-2064660,-2393109,394976,343195,-1914744
20629,기타,14,169,281,21,645,-55.4,1145.2,65.6,-92.4,2909.3,135170,130483,148386,159277,156991,-6.8,-3.5,13.7,7.3,-1.4,-135156,-130314,-148105,-159256,-156346,Other edible offal of bovineanimals frozen,190,251,157,140,81,-3.5,32.3,-37.6,-10.9,-42.2,26226,60925,60293,65089,68035,52.1,132.3,-1,8,4.5,-26036,-60674,-60136,-64949,-67954,"Offal of bovine animals, edible, nesoi, frozen",0,291,157,140,243,0,0,-37.6,-10.9,0,3642769,5290650,60293,65089,9432080,-21.1,45.2,-1,8,11.2,-3642769,-5290359,-60136,-64949,-9431837
30474,민대구[메루키우스(Merluccius)종ㆍ유르피키스(Urophycis)종],9,8,0,0,0,0,-7.5,-100,0,0,35,3,54,0,0,0,-92.5,1934.2,-99.8,49.6,-26,5,-54,-1,0,"Hake Merluccius spp., Urophycis spp.",19879,24529,29750,37291,30634,0,23.4,21.3,25.3,-17.9,134,31,186,167,544,0,-76.8,497,-10.4,226.8,19745,24498,29564,37124,30090,,,,29750,37291,,,,21.3,25.3,,,,186,167,,,,497,-10.4,,,,29564,37124,
292019,기타,7,0,0,0,0,-25.1,-100,0,0,0,3472,2828,4666,5802,3708,-16.4,-18.6,65,24.3,-36.1,-3465,-2828,-4666,-5802,-3708,"Thiophosphoric esters, their salts & derivatives,nes",37250,30423,54695,40894,43132,17.5,-18.3,79.8,-25.2,5.5,2026,961,1436,1155,1067,116.2,-52.6,49.4,-19.5,-7.6,35224,29462,53259,39739,42065,"Thiophosphoric esters (phosphorothioates) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, other than parathion (iso) and parathion-methyl (iso) (methyl-parathion)",776311,1050339,54695,40894,1222439,-19.6,35.3,79.8,-25.2,-36.6,254440,253721,1436,1155,270924,22.7,-0.3,49.4,-19.5,-19.4,521871,796618,53259,39739,951515
840130,방사선을  조사하지  않은  원자로용  연료체 (카아트리지 ),4,0,0,0,42311,0,-100,0,1876,8564929.4,13,7,294,0,0,23107.1,-45.2,4029.7,-99.9,-100,-9,-8,-294,0,42311,"Fuel elements cartridges , non-irradiated, for nuclear reactors",63213,30000,26100,105743,146901,0,-52.5,-13,305.1,38.9,123343,196323,170366,132188,96607,4,59.2,-13.2,-22.4,-26.9,-60130,-166323,-144266,-26445,50294,"Fuel elements (cartridges), non-irradiated, for nuclear reactors, and parts thereof",0,0,26100,105743,0,0,0,-13,305.1,-100,7896998,24690693,170366,132188,741,-6.8,212.7,-13.2,-22.4,0,-7896998,-24690693,-144266,-26445,-741
570220,코코넛섬유 (코이어 )제의  바닥깔개 (직조한  것 ),3,0,2,15,1,0,-100,0,679.8,-92.1,303,1051,2050,3213,4395,-12.2,247.3,95,56.7,36.8,-300,-1052,-2048,-3198,-4394,"Floor coverings of coconut fibres  coir , woven",1443,1361,4701,1620,1422,23.3,-5.7,245.4,-65.5,-12.2,448,379,468,759,470,9.1,-15.2,23.3,62.1,-38.1,995,982,4233,861,952,"Floor coverings of coconut fibers (coir), woven, not tufted or flocked, whether or not made-up",0,1166,4701,1620,0,0,0,245.4,-65.5,0,80885,59484,468,759,58741,6.7,-26.5,23.3,62.1,-31.3,-80885,-58318,4233,861,-58741
470692,화학펄프,3,18,9,0,0,0,603.4,-48.7,-100,0,944,1058,1376,1303,439,16.1,12.1,30.1,-5.3,-66.3,-941,-1041,-1367,-1304,-439,Chemical pulps of other fibrous cellulosic material,79,39,193,372,799,36.6,-50.9,394.5,92.7,114.9,39936,37850,40794,38676,27598,-4.6,-5.2,7.8,-5.2,-28.6,-39857,-37811,-40601,-38304,-26799,"Chemical pulps of fibrous cellulosic material (other than wood), nesoi",42095,53143,193,372,57352,-3.2,26.2,394.5,92.7,-5.4,2489793,2945734,40794,38676,3590977,-0.2,18.3,7.8,-5.2,-6.8,-2447698,-2892591,-40601,-38304,-3533625
290347,기타 퍼할로겐화유도체,0,,,,,-100,,,,,0,,,,,-100,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520644,구성하는단사가192.31데시텍스미만125데시텍스이상인것(단사당미터식번수52수초과80수이하),0,0,1,4,1,0,0,0,572.1,-69.2,137,104,59,33,90,-62,-23.9,-43.6,-43.8,172.9,-137,-105,-58,-30,-89,"Cotton yarn multiple yarn, per single yarn 192.31-125decitex exceeding 52 metric number but not exceeding 80 metric number per single yarn",4582,5774,6172,7604,6301,-44.4,26,6.9,23.2,-17.1,748,1362,3493,5088,3568,75.8,82.1,156.4,45.7,-29.9,3834,4412,2679,2516,2733,"Cotton yarn nesoi, less than 85% (wt.) cotton, not for retail sale, multiple or cabled combed yarn, over 52 nm but not over 80 nm per single yarn",3466,16993,6172,7604,1995,73.4,390.3,6.9,23.2,-72,19288,36254,3493,5088,28934,-17.9,88,156.4,45.7,-39.8,-15822,-19261,2679,2516,-26939
530290,기타,0,8,9,0,6,-100,0,5.6,-100,0,138,178,463,295,0,185.8,28.8,160,-36.3,-100,-138,-171,-454,-296,6,"Other true hemp, tow & waste of true hemp",645,477,427,739,441,44.9,-26.1,-10.3,73.1,-40.3,19,8,6,11,20,-78.3,-60.4,-23.7,89.1,84.3,626,469,421,728,421,"True hemp (cannabis sativa l), processed but not spun  tow and waste of true hemp (including yarn waste and garnetted stock)",1428,0,427,739,0,0,-100,-10.3,73.1,-100,26876,43629,6,11,57807,-34,62.3,-23.7,89.1,-21.3,-25448,-43629,421,728,-57807
30530,"어류의 피레트(건조ㆍ염장 또는 염수장한 것에 한하며, 훈제한 것을 제외한다)",0,0,0,,,-100,0,0,,,101,0,0,,,-98.1,-100,0,,,-101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160590,기타,0,0,0,,,-100,0,0,,,968,0,0,,,-99.6,-100,0,,,-968,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290522,비환식테르펜알코올,0,0,0,0,97,0,0,-100,0,302428.1,2468,2034,2315,1654,1617,15.4,-17.6,13.8,-28.6,-2.3,-2468,-2034,-2315,-1654,-1520,Acyclic terpene alcohols,36532,47502,52767,54245,69570,-31.9,30,11.1,2.8,28.3,19118,28829,23773,19731,16331,-16.9,50.8,-17.5,-17,-17.2,17414,18673,28994,34514,53239,Unsaturated acyclic monohydric terpene alcohols,205788,215853,52767,54245,320459,6.6,4.9,11.1,2.8,19.9,629484,718522,23773,19731,862005,-30.4,14.1,-17.5,-17,8.5,-423696,-502669,28994,34514,-541546
470319,"화학목재펄프 (소다펄프 .황산펄프 ,미표백 ,활엽수류의것 )",0,0,0,0,0,0,0,0,0,0,55,370,504,713,745,0,568.7,36.1,41.5,4.5,-55,-371,-504,-713,-745,"Chemical wood pulp, soda or sulphate  unbleached,non-coniferous",0,0,1,0,0,0,0,0,-100,0,3000,53,892,1387,920,-73.8,-98.2,1586.6,55.6,-33.7,-3000,-53,-891,-1387,-920,,,,1,0,61659,,,0,-100,0,,,892,1387,220,,,1586.6,55.6,0,,,-891,-1387,61439
151499,기타,0,1,0,0,4,-100,0,-94.6,268.4,1418.2,1142,1105,1868,1331,1054,85.3,-3.2,69.1,-28.7,-20.9,-1142,-1104,-1868,-1332,-1050,,,,72,5,76,,,0,-93,1389.9,,,2647,1901,1374,,,79.1,-28.2,-27.7,,,-2575,-1896,-1298,"Other rape, colza or mustard oil and fractions thereof, excluding of law erucic acid rape or colza oil, chemically modified: excluding crude",43532,36383,72,5,6612,42.7,-16.4,0,-93,-82.1,136718,170728,2647,1901,118610,-8.4,24.9,79.1,-28.2,2.2,-93186,-134345,-2575,-1896,-111998
510220,조수모 (카아드  또는  코움한것  제외 ),0,,,0,0,0,,,0,0,0,,,69,3,-100,,,0,-95.9,0,,,-70,-3,Coarse animal hair not cardedor combed,3,0,0,0,0,0,-100,0,0,0,5105,6804,5605,4693,3900,-16.3,33.3,-17.6,-16.3,-16.9,-5102,-6804,-5605,-4693,-3900,"Coarse animal hair, not carded or combed",562,0,0,0,0,120.4,-100,0,0,0,6104,4356,5605,4693,16913,-21.7,-28.6,-17.6,-16.3,-46.8,-5542,-4356,-5605,-4693,-16913
160413,정어리ㆍ사르디넬라(Sardinella)ㆍ브리스링(brisling)ㆍ스프랫(sprat),0,2,0,1,0,0,0,-100,0,-100,287,111,284,177,142,-24.7,-61.2,154.7,-37.4,-19.9,-287,-110,-284,-177,-142,"Sardines, sardinella, brisling, sprats prepared or preserved",48309,65064,66864,55569,77676,53.4,34.7,2.8,-16.9,39.8,1597,1304,1048,731,985,209.8,-18.4,-19.6,-30.2,34.7,46712,63760,65816,54838,76691,"Sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces, but not minced",41681,67009,66864,55569,86853,21.6,60.8,2.8,-16.9,8.1,1786996,1969184,1048,731,2216861,39.8,10.2,-19.6,-30.2,-3.4,-1745315,-1902175,65816,54838,-2130008
292244,라.틸리딘(INN)과 그 염,0,0,0,0,0,-100,0,0,0,0,0,14,22,0,0,-100,0,55.3,-100,0,0,-14,-22,0,0,,,,0,0,,,,0,0,,,,0,0,,,,-43.6,-100,,,,0,0,,,,,0,0,,,,0,0,,,,0,0,,,,-43.6,-100,,,,0,0,
292411,가.메프로바메이트(INN),0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24381.3,-100,0,117,-100,-4,0,0,-1,0,Metrobamate INN,2761,311,70,1277,907,101.6,-88.7,-77.6,1732.1,-28.9,0,0,0,0,0,0,0,86,14.4,-73.2,2761,311,70,1277,907,,,,70,1277,,,,-77.6,1732.1,,,,0,0,,,,86,14.4,,,,70,1277,
293333,"알페타닐,아닐레리딘,베지트라마이드,브로마제팜,디페녹신,디펜옥실레이트,디피파논,펜타일,케토베미돈,메칠페니데이트,펜타조신,페치딘,페치딘인터미디에이트에이,펜사이클리딘,페노페리딘,피프라드롤,피리트라미드,프로피람,트리메페리딘 및 염",0,0,0,0,0,0,0,0,0,0,1016,1018,691,930,678,-28.1,0.2,-32.2,34.7,-27.1,-1016,-1019,-691,-931,-678,"Alfentanil INN ,anileridine,bezitamide,bromazepam,difenoxin,diphenoxylate,dipipanone,fentanyl,ketobemidone,methylphenidate,pentazocine,pethidine,pethidine intermediate A,phencyclidine PCP ,phenoperidine,pipradrol,piritramide,propiram & trimeperidine;salts thereof",137,232,156,116,113,63.5,69.6,-32.7,-26.1,-2,1,7,8,14,15,-94.4,1123,17.1,74.7,9.5,136,225,148,102,98,"Alfentanil (inn), anileridine (inn), bezitramide (inn), bromazepam (inn), difenoxin (inn), diphenoxylate (inn), dipipanone (inn), fentanyl (inn), ketobemidone (inn), methylphenidate (inn), pentazocine (inn), pethidine (inn), pethidine (inn) intermediate a, phencyclidine (inn) (pcp), phenoperidine (inn), pipradrol (inn), piritramide (inn), propiram (inn) and trimeperidine (inn); salts thereof",0,919,156,116,0,0,0,-32.7,-26.1,0,781056,775453,8,14,654725,-29.7,-0.7,17.1,74.7,-9.5,-781056,-774534,148,102,-654725
811251,"5.탈륨-괴,분",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-83.5,7897.4,-96,-100,0,0,-7,0,0,0,Unwrought; powders,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-100,0,0,-100,0,0,0,-1,0,0,Unwrought thallium; powders,50850,68681,0,0,71910,17,35.1,0,0,33,93331,793159,1,0,0,0,749.8,0,-100,0,-42481,-724478,-1,0,71910
30279,기타,0,0,0,2,0,0,-100,0,537,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910919,기타  클록  무우브먼트 (밧데리 .축전지  또는  전력  구동식의  것 ),0,,,,,-100,,,,,0,,,,,-100,,,,,0,,,,,"Other clock movements,battery, accumulator or mains powered",0,0,,,,-100,0,,,,0,0,,,,-100,0,,,,0,0,,,,"Clock movements, complete and assembled, battery or ac powered, of other than alarm clocks",0,0,,,,-100,0,,,,0,0,,,,-100,0,,,,0,0,,,
282120,어어드컬러,0,0,0,2,0,0,0,0,0,-100,39,35,23,37,140,48.7,-10.6,-34.8,66,274.9,-39,-35,-23,-36,-140,Earth color,1526,1408,1306,1339,1720,-23.1,-7.7,-7.3,2.6,28.4,994,1373,844,1017,1267,-81.4,38.1,-38.5,20.4,24.6,532,35,462,322,453,Earth colors containing 70% or more by weight of combined iron evaluated as fe203,17329,3660,1306,1339,,3188.2,-78.9,-7.3,2.6,,16416,24587,844,1017,,853.9,49.8,-38.5,20.4,,913,-20927,462,322,
20810,토끼의  육과  식용설육 (신선·냉장·냉동한  것 ),0,0,0,0,0,0,0,0,0,0,0,1,28,19,0,0,0,4495.3,-32.1,-100,0,-1,-28,-20,0,"Meat & edible offal of rabbits or hares fresh,chilledor frozen",39045,38287,54705,29207,22024,13.2,-1.9,42.9,-46.6,-24.6,9,0,0,0,0,0,-100,0,0,0,39036,38287,54705,29207,22024,,,,54705,29207,,,,42.9,-46.6,,,,0,0,,,,0,0,,,,54705,29207,
150120,그밖의돼지의지방,0,40,0,0,0,0,4043000,-100,0,0,0,0,0,77,0,0,0,0,0,-100,0,40,0,-78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632,"앵무류(패로트류,파라키트류,금강앵무류,유황앵무류를 포함한다)",0,0,0,0,0,0,0,100,-100,0,452,789,492,523,1082,160.9,74.4,-37.6,6.5,106.7,-452,-789,-492,-524,-1082,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other live animals: psittaciformes (including parrots, parakeets, macaws and cockatoos)",4731,8235,,,,0,74.1,,,,122926,183063,,,,14.4,48.9,,,,-118195,-174828,,,
